"DATA","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJ_CLOSE","NOME_FK","OPEN_NORM","HIGH_NORM","LOW_NORM","CLOSE_NORM","ID","ROTULO"
"06/01/16","888.619995","889.48999","871.859985","879.27002","0","879.27002","EURONEXT","0.0161824049254789","0.0160501573562691","0.0160253389811661","0.0160098625318519","1256","BAIXOU"
"06/01/16","7.89","7.89","7.89","7.89","0","7.89","JSEJF","1.2668035059246e-05","1.25521185793185e-05","1.27882451932878e-05","1.26673373624033e-05","1646","BAIXOU"
"06/01/16","4813.759766","4866.040039","4804.689941","4835.759766","2168620000","4835.759766","NASDAQ","0.0882458951160135","0.08838947293836","0.0889151850403478","0.0886449210586222","144","BAIXOU"
"07/01/16","5123.100098","5124.100098","4996.5","5010.299805","0","5010.299805","ASX","0.0939252200015422","0.0930839663603222","0.0924701329606826","0.0918492073734919","1078","BAIXOU"
"07/01/16","855.080017","869.210022","849.109985","864.859985","0","864.859985","EURONEXT","0.0155666286686813","0.0156812348010216","0.0156036975635613","0.015745316481491","1255","BAIXOU"
"07/01/16","3125","3125","3125","3125","0","3125","SSE COMPOSITE","0.0572411589966916","0.0567173845023176","0.0577843345849751","0.0572380064181176","733","BAIXOU"
"07/01/16","4736.399902","4788.02002","4688.169922","4689.430176","2552590000","4689.430176","NASDAQ","0.086825608928578","0.0869701736194489","0.0867556392825238","0.085958535141764","143","BAIXOU"
"07/01/16","7.48","7.48","7.48","7.48","500","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1645","BAIXOU"
"08/01/16","5010.299805","5034.299805","4940.299805","4990.799805","0","4990.799805","ASX","0.0918542662820969","0.0914503664672881","0.0914285360424644","0.0914912174045544","1077","BAIXOU"
"08/01/16","864.539978","871.320007","850.02002","850.02002","0","850.02002","EURONEXT","0.0157403085492713","0.0157196185429355","0.0156205638689446","0.0154728775784457","1254","BAIXOU"
"08/01/16","3186.41","3186.41","3186.41","3186.41","0","3186.41","SSE COMPOSITE","0.0583686141169645","0.0578345230558769","0.0589224884071777","0.0583653994433715","732","BAIXOU"
"08/01/16","4722.02002","4742.569824","4637.850098","4643.629883","2288750000","4643.629883","NASDAQ","0.0865616019005725","0.0861433674605427","0.0858230273297773","0.0851177122972308","142","BAIXOU"
"08/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1644","BAIXOU"
"11/01/16","4990.799805","4990.799805","4880.100098","4932.200195","0","4932.200195","ASX","0.09149625659564","0.090659037252505","0.0903128134139425","0.0904154188115467","1076","BAIXOU"
"11/01/16","850.049988","859.919983","848.380005","848.76001","0","848.76001","EURONEXT","0.0154742799966219","0.0155122352776383","0.0155901683414943","0.0154497457353298","1253","BAIXOU"
"11/01/16","3016.7","3016.7","3016.7","3016.7","0","3016.7","SSE COMPOSITE","0.055252828276523","0.0547472476296506","0.0557771361002895","0.0552497852060186","731","BAIXOU"
"11/01/16","4673.439941","4683.02002","4573.779785","4637.990234","2391110000","4637.990234","NASDAQ","0.0856696973441189","0.0850600686182482","0.0846355680946256","0.0850141770269576","141","BAIXOU"
"11/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1643","BAIXOU"
"12/01/16","4932.200195","4983.700195","4910.700195","4925.100098","0","4925.100098","ASX","0.0904203987493528","0.0905298848661471","0.0908799460854996","0.090285071965163","1075","BAIXOU"
"12/01/16","848.77002","867.159973","846.73999","858.179993","0","858.179993","EURONEXT","0.0154507804611165","0.0156439413834254","0.0155597728140441","0.0156226821159227","1252","BAIXOU"
"12/01/16","3022.86","3022.86","3022.86","3022.86","0","3022.86","SSE COMPOSITE","0.0553659226185012","0.0548593071230544","0.0558913036225948","0.055362873319283","730","BAIXOU"
"12/01/16","4681.540039","4714.799805","4618.029785","4685.919922","2147470000","4685.919922","NASDAQ","0.08581841085926","0.0856381898207776","0.0854556838189778","0.0858940922843065","140","BAIXOU"
"12/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1642","BAIXOU"
"13/01/16","4925.100098","4992.399902","4925.100098","4987.399902","0","4987.399902","ASX","0.0902900447236716","0.0906881453790012","0.0911468294048091","0.0914288004215102","1074","SUBIU"
"13/01/16","866.590027","874.75","857.280029","860.590027","0","860.590027","EURONEXT","0.0157779463646411","0.0157820151789677","0.0157551186156076","0.015666926628579","1251","SUBIU"
"13/01/16","2949.6","2949.6","2949.6","2949.6","0","2949.6","SSE COMPOSITE","0.0540209077656891","0.0535265995765024","0.054533525589464","0.0540179325436748","729","SUBIU"
"13/01/16","4706.02002","4713.97998","4517.560059","4526.060059","2533200000","4526.060059","NASDAQ","0.0862678503629667","0.0856232759938003","0.0835936091949336","0.0829593113925259","139","SUBIU"
"13/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1641","SUBIU"
"14/01/16","4987.399902","4987.399902","4865","4909.399902","0","4909.399902","ASX","0.0914338361747675","0.0905971879979917","0.0900329528984836","0.0899968405457603","1073","BAIXOU"
"14/01/16","850.789978","852.26001","831.340027","845.289978","0","845.289978","EURONEXT","0.0154878658216414","0.0153728890611015","0.0152743546940273","0.0153860412918481","1250","BAIXOU"
"14/01/16","3007.65","3007.65","3007.65","3007.65","0","3007.65","SSE COMPOSITE","0.0550866750630648","0.0545826147700234","0.0556094062176819","0.0550836411435118","728","BAIXOU"
"14/01/16","4545.370117","4650.549805","4470.589844","4615","2565560000","4615","NASDAQ","0.0833184031115632","0.0844693874748048","0.0827230778526127","0.0845921117369306","138","BAIXOU"
"14/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1640","BAIXOU"
"15/01/16","4929.799805","4997.100098","4870.299805","4892.799805","0","4892.799805","ASX","0.0903763288585182","0.0907736488826795","0.0901311778344497","0.0896920883298942","1072","BAIXOU"
"15/01/16","844.23999","847.400024","821.51001","827.530029","0","827.530029","EURONEXT","0.0153676115062477","0.0152844787414409","0.015092168219172","0.0150599959794973","1249","BAIXOU"
"15/01/16","2900.97","2900.97","2900.97","2900.97","0","2900.97","SSE COMPOSITE","0.0531280866860787","0.0526419480888035","0.0536322323086675","0.0531251606365245","727","BAIXOU"
"15/01/16","4464.370117","4520.450195","4419.410156","4488.419922","2818630000","4488.419922","NASDAQ","0.0818312859524343","0.0821026835156119","0.081774529448178","0.0822682964450678","137","BAIXOU"
"15/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1639","BAIXOU"
"18/01/16","4869.200195","4892.799805","4803.899902","4858.700195","0","4858.700195","ASX","0.0892637520700304","0.0888762725847177","0.0889005427034721","0.0890660720055516","1071","SUBIU"
"18/01/16","827.75","835.559998","817.820007","822.650024","0","822.650024","EURONEXT","0.0150648640113976","0.0150690911902319","0.0150237788523199","0.0149704066031709","1248","SUBIU"
"18/01/16","2913.84","2913.84","2913.84","2913.84","0","2913.84","SSE COMPOSITE","0.0533643730791403","0.0528760723875221","0.0538707608820553","0.0533614340160233","726","SUBIU"
"18/01/16","4464.370117","4520.450195","4419.410156","4488.419922","2818630000","4488.419922","NASDAQ","0.0818312859524343","0.0821026835156119","0.081774529448178","0.0822682964450678","137","BAIXOU"
"18/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1638","SUBIU"
"19/01/16","4857.299805","4903.100098","4840.200195","4903.100098","0","4903.100098","ASX","0.0890452672037424","0.0890636501196999","0.0895733210331419","0.0898811858463617","1070","BAIXOU"
"19/01/16","838.559998","844.52002","834.349976","837.97998","0","837.97998","EURONEXT","0.0152633298572735","0.0152320872172135","0.0153301401517538","0.0152518409863633","1247","BAIXOU"
"19/01/16","3007.74","3007.74","3007.74","3007.74","0","3007.74","SSE COMPOSITE","0.0550883274154638","0.0545842520028815","0.0556110742496636","0.0550852934049068","725","BAIXOU"
"19/01/16","4548.049805","4550.569824","4430.77002","4476.950195","2394550000","4476.950195","NASDAQ","0.0833676007659571","0.0826506040297758","0.0819850696310684","0.0820577299213524","136","BAIXOU"
"19/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1637","BAIXOU"
"20/01/16","4903.100098","4930.100098","4836.799805","4841.5","0","4841.5","ASX","0.0898861363594638","0.0895548199771515","0.0895102992634712","0.0887503029145891","1069","SUBIU"
"20/01/16","819.299988","821.25","802.77002","809.650024","0","809.650024","EURONEXT","0.0149097262602859","0.0148087712021655","0.0147448470785347","0.0147317466238792","1260","SUBIU"
"20/01/16","2976.69","2976.69","2976.69","2976.69","0","2976.69","SSE COMPOSITE","0.0545182658377977","0.0540194066668122","0.0550356032159657","0.0545152632235987","724","SUBIU"
"20/01/16","4405.220215","4514.919922","4313.390137","4471.689941","3204130000","4471.689941","NASDAQ","0.0807453250360764","0.0820020796859424","0.0798095874215562","0.0819611597589901","135","SUBIU"
"20/01/16","7.48","7.48","7.48","7.48","0","7.48","JSEJF","5.14065190809984e-06","5.09361333653504e-06","5.18943283205884e-06","5.14036878474339e-06","1636","SUBIU"
"21/01/16","4841.5","4928.100098","4841.5","4864","0","4864","ASX","0.0887551911404536","0.0895184370247477","0.0895974112143643","0.0891633682633631","1068","SUBIU"
"21/01/16","811.710022","831.890015","809.330017","827.26001","0","827.26001","EURONEXT","0.0147703784988562","0.015002328781826","0.0148664280207132","0.0150550388465012","1246","SUBIU"
"21/01/16","2880.48","2880.48","2880.48","2880.48","0","2880.48","SSE COMPOSITE","0.0527519011232324","0.0522692047414264","0.0532524770274929","0.052748995792241","723","SUBIU"
"21/01/16","4480.700195","4537.149902","4432.02002","4472.060059","2447750000","4472.060059","NASDAQ","0.0821310975475419","0.0824064758380813","0.0820082367419258","0.0819679545554683","134","SUBIU"
"21/01/16","7.2","7.2","7.2","7.2","700","7.2","JSEJF","0","0","0","0","1635","SUBIU"
"22/01/16","4883.600098","4932.100098","4864","4916","0","4916","ASX","0.0895281266730068","0.0895912029295553","0.0900144192097976","0.0901180081805297","1067","BAIXOU"
"22/01/16","844.070007","859.02002","841.619995","853.469971","0","853.469971","EURONEXT","0.0153644907082717","0.0154958636221412","0.0154648804206406","0.0155362133656932","1245","BAIXOU"
"22/01/16","2916.56","2916.56","2916.56","2916.56","0","2916.56","SSE COMPOSITE","0.0534143108405333","0.0529255532027913","0.053921172515281","0.0534113690270751","722","BAIXOU"
"22/01/16","4557.390137","4591.180176","4540.27002","4591.180176","2153340000","4591.180176","NASDAQ","0.0835390843213789","0.083389366281735","0.0840145085421771","0.0841548164521175","133","BAIXOU"
"22/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1634","BAIXOU"
"25/01/16","4916","5006.600098","4916","5006.600098","0","5006.600098","ASX","0.0901229717374302","0.0909464679065977","0.0909781710214657","0.0917812864507222","1066","BAIXOU"
"25/01/16","858.640015","858.640015","846.960022","851","0","851","EURONEXT","0.0156319883490796","0.0154889507702271","0.015563850818633","0.0154908685020231","1244","BAIXOU"
"25/01/16","2938.51","2938.51","2938.51","2938.51","0","2938.51","SSE COMPOSITE","0.0538173012311861","0.0533248561054233","0.0543279869819371","0.0538143372228791","721","BAIXOU"
"25/01/16","4574.589844","4590.439941","4514.779785","4518.490234","2028880000","4518.490234","NASDAQ","0.08385486184498","0.0833759003143487","0.0835420804621561","0.0828203410634689","132","BAIXOU"
"25/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1633","BAIXOU"
"26/01/16","4916","5006.600098","4916","5006.600098","0","5006.600098","ASX","0.0901229717374302","0.0909464679065977","0.0909781710214657","0.0917812864507222","1066","BAIXOU"
"26/01/16","836.940002","860.690002","834.210022","858.940002","0","858.940002","EURONEXT","0.0152335875875288","0.0155262430599518","0.0153275462878875","0.0156366347107074","1243","SUBIU"
"26/01/16","2749.79","2749.79","2749.79","2749.79","0","2749.79","SSE COMPOSITE","0.0503525018451268","0.0498917607165986","0.0508303092531294","0.050349728661962","720","SUBIU"
"26/01/16","4537.040039","4583.209961","4503.529785","4567.669922","1981180000","4567.669922","NASDAQ","0.0831654672852584","0.0832443763052384","0.0833335764644394","0.0837232043957497","131","SUBIU"
"26/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1632","SUBIU"
"27/01/16","5006.600098","5009.5","4937.899902","4946.399902","0","4946.399902","ASX","0.0917863416183507","0.0909992214048186","0.091384056987386","0.0906761035637442","1065","SUBIU"
"27/01/16","857.159973","863.72998","851.179993","863.72998","0","863.72998","EURONEXT","0.0156048155607533","0.0155815447473932","0.0156420624474107","0.0157245713299603","1242","SUBIU"
"27/01/16","2735.56","2735.56","2735.56","2735.56","0","2735.56","SSE COMPOSITE","0.0500912465713688","0.0496328960102454","0.0505665748631287","0.0500884877769374","719","SUBIU"
"27/01/16","4548.870117","4568.850098","4450.830078","4468.169922","2115710000","4468.169922","NASDAQ","0.0833826612604144","0.0829831491992112","0.082356856501062","0.0818965376311712","130","SUBIU"
"27/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1631","SUBIU"
"28/01/16","4946.399902","4988.899902","4909.399902","4976.200195","0","4976.200195","ASX","0.0906810978596529","0.0906244752122945","0.0908558468598371","0.0912231910491493","1064","SUBIU"
"28/01/16","860.340027","867.73999","846.330017","852.849976","0","852.849976","EURONEXT","0.0156631996702639","0.0156544927488776","0.0155521745020925","0.0155248312123193","1241","SUBIU"
"28/01/16","2655.66","2655.66","2655.66","2655.66","0","2655.66","SSE COMPOSITE","0.0486243248304503","0.0481793970617128","0.0490857331371233","0.0486216468272909","718","SUBIU"
"28/01/16","4533.810059","4533.810059","4447.5","4506.680176","2322310000","4506.680176","NASDAQ","0.0831061665607937","0.0823457191636287","0.0822951378721101","0.0826035265867217","129","SUBIU"
"28/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1630","SUBIU"
"29/01/16","4976.200195","5008.5","4947.600098","5005.5","0","5005.5","ASX","0.0912282154777685","0.0909810299286166","0.0915638374002424","0.0917610903456531","1063","SUBIU"
"29/01/16","864.890015","874.299988","857","874.299988","0","874.299988","EURONEXT","0.0157467350434569","0.0157738287963792","0.0157499286452986","0.015918620398452","1259","SUBIU"
"29/01/16","2737.6","2737.6","2737.6","2737.6","0","2737.6","SSE COMPOSITE","0.0501286998924135","0.0496700066216973","0.050604383588048","0.0501259390352262","717","SUBIU"
"29/01/16","4512.089844","4613.950195","4511.299805","4613.950195","2617550000","4613.950195","NASDAQ","0.0827073949012077","0.0838035865404906","0.0834775835962028","0.0845728389338875","128","SUBIU"
"29/01/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1629","SUBIU"
"01/02/16","5005.5","5073","5005.5","5043.600098","0","5043.600098","ASX","0.0917661444009121","0.0921543801436399","0.0926369361588559","0.0924605494687062","1062","BAIXOU"
"01/02/16","875.130005","875.469971","862.380005","870.409973","0","870.409973","EURONEXT","0.0159347358439298","0.0157951125142803","0.0158496399830973","0.0158472057138871","1240","BAIXOU"
"01/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1628","BAIXOU"
"01/02/16","4587.589844","4636.930176","4565.370117","4620.370117","1983340000","4620.370117","NASDAQ","0.0840935349692846","0.0842216263179724","0.0844797059259616","0.0846906988147778","127","BAIXOU"
"01/02/16","2688.85","2688.85","2688.85","2688.85","0","2688.85","SSE COMPOSITE","0.0492336756762711","0.0487831721568542","0.0497008662646092","0.0492309641128825","716","BAIXOU"
"02/02/16","5043.600098","5045.399902","4982.200195","4993.299805","0","4993.299805","ASX","0.0924656420490639","0.0916522936177025","0.0922051048265432","0.0915371135544181","1061","SUBIU"
"02/02/16","867.22998","867.320007","846.169983","852","0","852","EURONEXT","0.0157896955632502","0.0156468526381279","0.0155492084817573","0.0155092269619686","1239","SUBIU"
"02/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1627","SUBIU"
"02/02/16","4588.689941","4589.899902","4503.120117","4516.950195","2185180000","4516.950195","NASDAQ","0.0841137321683637","0.0833660762077321","0.0833259838052628","0.0827920683191729","126","SUBIU"
"02/02/16","2749.57","2749.57","2749.57","2749.57","0","2749.57","SSE COMPOSITE","0.0503484627614848","0.0498877585918342","0.0508262318416185","0.050345689800774","715","SUBIU"
"03/02/16","2739.25","2739.25","2739.25","2739.25","0","2739.25","SSE COMPOSITE","0.0501589930197291","0.0497000225574305","0.0506349641743798","0.0501562304941363","714","SUBIU"
"03/02/16","4993.299805","4993.299805","4873.600098","4876.799805","0","4876.799805","ASX","0.0915421552733909","0.0907045159430097","0.090192344437484","0.089398352970766","1060","SUBIU"
"03/02/16","851.549988","853.460022","830.23999","839.340027","0","839.340027","EURONEXT","0.0155018192032724","0.0153947190508415","0.0152539669507263","0.0152768093547368","1238","SUBIU"
"03/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1626","SUBIU"
"03/02/16","4543.819824","4547.319824","4424.470215","4504.240234","2466190000","4504.240234","NASDAQ","0.0832899405520326","0.0825914817321196","0.0818683110064164","0.0825587330092453","125","SUBIU"
"04/02/16","4876.799805","4989.399902","4876.799805","4980.399902","0","4980.399902","ASX","0.0894032768901993","0.0906335709503955","0.0902516468109082","0.0913002912018917","1059","BAIXOU"
"04/02/16","848.140015","849.090027","831.059998","838.280029","0","838.280029","EURONEXT","0.0154392139025259","0.0153152223907966","0.0152691647237183","0.0152573494239115","1237","BAIXOU"
"04/02/16","2781.02","2781.02","2781.02","2781.02","0","2781.02","SSE COMPOSITE","0.050925868127591","0.0504598805183843","0.0514091163507908","0.0509230633660603","713","BAIXOU"
"04/02/16","4492.47998","4545.52002","4463.990234","4509.560059","2200930000","4509.560059","NASDAQ","0.0823473681698178","0.0825587406404855","0.0826007627354242","0.082656396803425","124","BAIXOU"
"04/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1625","BAIXOU"
"05/02/16","4980.399902","4983.299805","4932.899902","4976.200195","0","4976.200195","ASX","0.091305319877065","0.0905226011809906","0.0912913885439564","0.0912231910491493","1058","BAIXOU"
"05/02/16","838.460022","844.590027","828.679993","830.869995","0","830.869995","EURONEXT","0.0152614943507907","0.015233360747888","0.0152250544519774","0.0151213126115276","1236","BAIXOU"
"05/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"05/02/16","4491.47998","4493.189941","4350.370117","4363.140137","2489280000","4363.140137","NASDAQ","0.0823290086987174","0.0816067792537129","0.0804949628584879","0.0799683525301629","123","BAIXOU"
"05/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1624","BAIXOU"
"08/02/16","4976.200195","4980","4925.799805","4975.399902","0","4975.399902","ASX","0.0912282154777685","0.0904625728568622","0.0911597975565185","0.0912084989021641","1057","BAIXOU"
"08/02/16","834.22998","834.809998","799.320007","803.030029","0","803.030029","EURONEXT","0.0151838330169384","0.0150554475830805","0.0146809056116303","0.0146102137108322","1235","BAIXOU"
"08/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"08/02/16","4288.02002","4301.529785","4212.810059","4283.75","2702070000","4283.75","NASDAQ","0.0785935914430177","0.0781201980869844","0.0779454675678982","0.0785108718799797","122","BAIXOU"
"08/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1623","BAIXOU"
"09/02/16","4975.399902","4975.399902","4826.899902","4832.100098","0","4832.100098","ASX","0.0912135225215632","0.0903788902835687","0.0893268175432484","0.0885777351902304","1056","BAIXOU"
"09/02/16","803.469971","808.289978","781.049988","790.299988","0","790.299988","EURONEXT","0.0146190955206562","0.0145730092703763","0.0143422947671983","0.014376509763029","1234","BAIXOU"
"09/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"09/02/16","4224.870117","4329.609863","4222.47998","4268.759766","2465790000","4268.759766","NASDAQ","0.0774341926238989","0.0786310161576692","0.0781246868733297","0.0782356742695169","121","BAIXOU"
"09/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1622","BAIXOU"
"10/02/16","4832.100098","4852.399902","4706.700195","4775.700195","0","4775.700195","ASX","0.0885826139113384","0.0881413387107337","0.087099073593571","0.0875423198300741","1055","BAIXOU"
"10/02/16","795.22998","810.640015","788.01001","800.030029","0","800.030029","EURONEXT","0.0144678136440245","0.0146157599125354","0.0144712896481935","0.0145551383309957","1233","BAIXOU"
"10/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"10/02/16","4318.279785","4369.620117","4280.72998","4283.589844","2448380000","4283.589844","NASDAQ","0.0791491447240388","0.0793588617411426","0.0792042742392847","0.0785079316624687","120","BAIXOU"
"10/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1621","BAIXOU"
"11/02/16","4775.700195","4821.100098","4770.700195","4821.100098","0","4821.100098","ASX","0.087547141522147","0.0875719490711432","0.0882852296694702","0.0883757921308297","1054","SUBIU"
"11/02/16","788","789.109985","769.25","771.429993","0","771.429993","EURONEXT","0.0143350750351584","0.014224096884164","0.0141235974631087","0.0140300857156495","1232","SUBIU"
"11/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"11/02/16","4218.810059","4293.220215","4209.759766","4266.839844","2812330000","4266.839844","NASDAQ","0.0773229331641814","0.0779690347420813","0.0778889343870353","0.0782004274583814","119","SUBIU"
"11/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1620","SUBIU"
"12/02/16","4821.100098","4821.100098","4760.299805","4765.299805","0","4765.299805","ASX","0.0883806597292345","0.0875719490711432","0.088092472078998","0.0873513846868414","1053","SUBIU"
"12/02/16","780.539978","789.72998","776.98999","789.72998","0","789.72998","EURONEXT","0.0141981129768414","0.0142353755084518","0.0142670480282009","0.0143660452939924","1231","SUBIU"
"12/02/16","2763.49","2763.49","2763.49","2763.49","0","2763.49","SSE COMPOSITE","0.0506040265992017","0.0501409839405648","0.0510842207881266","0.0506012395632155","712","BAIXOU"
"12/02/16","4307.290039","4340.129883","4274.149902","4337.509766","1983190000","4337.509766","NASDAQ","0.0789473787999515","0.0788223908511428","0.0790823211221036","0.0794978183907708","118","SUBIU"
"12/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1619","SUBIU"
"15/02/16","4765.299805","4853.899902","4765.299805","4843.5","0","4843.5","ASX","0.0873561958625096","0.0881686259250366","0.0881851405224276","0.0887870198344801","1052","SUBIU"
"15/02/16","807.289978","818.679993","805.880005","813.659973","0","813.659973","EURONEXT","0.0146892288287759","0.0147620189809863","0.0148024865723425","0.0148053631119793","1230","SUBIU"
"15/02/16","2746.2","2746.2","2746.2","2746.2","0","2746.2","SSE COMPOSITE","0.0502865913438766","0.0498264533170338","0.0507637733107469","0.0502838217907576","711","SUBIU"
"15/02/16","4307.290039","4340.129883","4274.149902","4337.509766","1983190000","4337.509766","NASDAQ","0.0789473787999515","0.0788223908511428","0.0790823211221036","0.0794978183907708","118","SUBIU"
"15/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1618","SUBIU"
"16/02/16","4843.5","4910","4814.100098","4910","0","4910","ASX","0.0887919100826543","0.0891891695227284","0.0890895899606715","0.0900078574208567","1051","SUBIU"
"16/02/16","821.27002","822.450012","809.26001","813.830017","0","813.830017","EURONEXT","0.0149458950058567","0.0148306011919055","0.0148651305327694","0.0148084848579422","1229","SUBIU"
"16/02/16","2836.57","2836.57","2836.57","2836.57","0","2836.57","SSE COMPOSITE","0.0519457367472158","0.0514704170214005","0.0524386627572939","0.0519428758160335","710","SUBIU"
"16/02/16","4397.950195","4435.959961","4376.52002","4435.959961","2117920000","4435.959961","NASDAQ","0.0806118513139873","0.080565681434507","0.080979617019857","0.0813052123523062","117","SUBIU"
"16/02/16","7.2","7.2","7.2","7.2","0","7.2","JSEJF","0","0","0","0","1617","SUBIU"
"17/02/16","4910","4926.299805","4869.700195","4882.100098","0","4882.100098","ASX","0.090012814910828","0.0894856870374817","0.0901200648493767","0.089495658187506","1050","BAIXOU"
"17/02/16","815.469971","836.169983","814.609985","835.659973","0","835.659973","EURONEXT","0.0148394091738605","0.0150801877178429","0.0149642853038969","0.0152092492307805","1228","BAIXOU"
